0.1118,0.7879,0.8679,0.1251,0.8628,0.874,0.0904,0.7386,0.8625,0.1037,0.7561,0.9392,1,0,0,1,0,0,1,0,0,1,0
0.0466,0.8253,0.8817,0.0858,0.7137,0.9084,0.0563,0.9365,0.8383,0.0632,0.8801,0.859,1,0,0,1,0,0,1,0,0,1,0
0.1286,0.9075,0.9078,0.1539,0.6542,0.9371,0.0731,0.9097,0.9064,0.145,0.8599,0.9623,1,0,0,1,0,0,1,0,0,1,0
0.1649,0.621,0.9356,0.1047,0.767,0.8936,0.0956,0.793,0.8852,0.1222,0.8579,0.882,1,0,0,1,0,0,1,0,0,1,0
0.0723,0.9034,0.8363,0.0767,0.8145,0.9084,0.1421,0.9233,0.8595,0.141,0.8562,0.9003,1,0,0,1,0,0,1,0,0,1,0
0.1343,0.7697,0.8871,0.0852,0.7063,0.8899,0.1189,0.8486,0.9045,0.1124,0.8644,0.9102,1,0,0,1,0,0,1,0,0,1,0
0.1502,0.8002,0.8718,0.1575,0.765,0.9043,0.1812,0.7767,0.9354,0.124,0.7868,0.8498,1,0,0,1,0,0,1,0,0,1,0
0.0363,0.8708,0.8702,0.1027,0.7628,0.8964,0.1401,0.8512,0.8767,0.1019,0.7198,0.9007,1,0,0,1,0,0,1,0,0,1,0
0.0424,0.8466,0.9149,0.0909,0.9664,0.9608,0.0779,0.7266,0.8713,0.1079,0.8465,0.842,1,0,0,1,0,0,1,0,0,1,0
0.1228,0.6709,0.9575,0.1195,0.7206,0.8894,0.1321,0.8392,0.8731,0.1327,0.9689,0.9604,1,0,0,1,0,0,1,0,0,1,0
0.084,0.6797,0.9184,0.0966,0.7155,0.8976,0.1326,0.9419,0.8872,0.094,0.8048,0.9004,1,0,0,1,0,0,1,0,0,1,0
0.1276,0.8459,0.9264,0.1149,0.9474,0.9017,0.0788,0.7849,0.9643,0.0844,0.8041,0.8215,1,0,0,1,0,0,1,0,0,1,0
0.1326,0.7272,0.945,0.0938,0.9565,0.8773,0.0964,0.7787,0.9425,0.1557,0.8568,0.8643,1,0,0,1,0,0,1,0,0,1,0
0.1285,0.6695,0.9392,0.1206,0.863,0.8516,0.0867,0.7641,0.912,0.0362,0.7924,0.8609,1,0,0,1,0,0,1,0,0,1,0
0.1516,0.7713,0.8473,0.1543,0.7064,0.8214,0.0863,0.8549,0.914,0.0975,0.7037,0.8452,1,0,0,1,0,0,1,0,0,1,0
0.1267,0.7682,0.8991,0.0835,0.7681,0.854,0.0297,0.676,0.9381,0.1358,0.8211,0.877,1,0,0,1,0,0,1,0,0,1,0
0.1476,0.7071,0.9054,0.1265,0.6561,0.908,0.0461,0.8088,0.8747,0.153,0.7871,0.896,1,0,0,1,0,0,1,0,0,1,0
0.0519,0.7112,0.9963,0.0834,0.7188,0.9161,0.0513,0.7815,0.8657,0.1363,0.7868,0.8739,1,0,0,1,0,0,1,0,0,1,0
0.0992,0.8233,0.9361,0.0861,0.7243,0.8781,0.0604,0.8253,0.9698,0.1312,0.8882,0.8777,1,0,0,1,0,0,1,0,0,1,0
0.0937,0.6472,0.903,0.0976,0.8876,0.8948,0.1176,0.8081,0.8778,0.0768,0.8301,0.944,1,0,0,1,0,0,1,0,0,1,0
0.0358,0.9052,0.9145,0.0892,0.737,1,0.1418,0.7071,0.899,0.1049,0.6735,0.8653,1,0,0,1,0,0,1,0,0,1,0
0.1103,0.8532,0.8177,0.0767,0.8248,0.9332,0.053,0.7031,0.9367,0.1538,0.7122,0.8882,1,0,0,1,0,0,1,0,0,1,0
0.0577,0.778,0.8067,0.0435,0.924,0.8381,0.0551,0.7593,0.8799,0.0719,0.8168,0.9143,1,0,0,1,0,0,1,0,0,1,0
0.1566,0.7982,0.8852,0.0573,0.835,0.9673,0.0482,0.8271,0.8899,0.1642,0.7643,0.8396,1,0,0,1,0,0,1,0,0,1,0
0.0678,0.7274,0.9514,0.1222,0.7573,0.9865,0.0323,0.852,0.9669,0.1356,0.7784,0.8637,1,0,0,1,0,0,1,0,0,1,0
0.1211,0.7165,0.9223,0.1593,0.7582,0.8548,0.0719,0.8431,0.8454,0.1182,0.7062,0.9137,1,0,0,1,0,0,1,0,0,1,0
0.1088,0.8299,0.8928,0.0504,0.7409,0.9001,0.1155,0.8595,0.8866,0.1422,0.8102,0.8663,1,0,0,1,0,0,1,0,0,1,0
0.0631,0.8721,0.8986,0.0806,0.7515,0.8846,0.1111,0.8851,0.9518,0.1506,0.8833,0.896,1,0,0,1,0,0,1,0,0,1,0
0.0132,0.9023,0.9774,0.1314,0.8313,0.8219,0.1247,0.9594,0.9192,0.0969,0.9026,0.9101,1,0,0,1,0,0,1,0,0,1,0
0.0976,0.7897,0.9522,0.0962,0.8058,0.8784,0.0669,0.7451,0.8899,0.1061,0.8279,0.8613,1,0,0,1,0,0,1,0,0,1,0
0.0596,0.849,0.8858,0.1478,0.7076,0.9124,0.0392,0.8729,0.9404,0.07,0.729,0.8999,1,0,0,1,0,0,1,0,0,1,0
0.1246,0.9565,0.8869,0.0698,0.9154,0.8788,0.1142,0.9212,0.9112,0.0906,0.8049,0.9829,1,0,0,1,0,0,1,0,0,1,0
0.1203,0.9813,0.9033,0.0836,0.7832,0.8827,0.1099,0.8579,1,0.1184,0.6488,0.8832,1,0,0,1,0,0,1,0,0,1,0
0.1677,0.7701,0.9173,0.0292,0.8278,0.9087,0.105,0.8368,0.9115,0.0625,0.9364,0.8843,1,0,0,1,0,0,1,0,0,1,0
0.1237,0.979,0.8511,0.0597,0.9597,0.907,0.0573,0.8116,0.9438,0.0751,0.8232,0.9809,1,0,0,1,0,0,1,0,0,1,0
0.0743,0.7872,0.8,0.1475,0.8826,0.8602,0.0326,0.9065,0.9108,0.0353,0.7952,0.8871,1,0,0,1,0,0,1,0,0,1,0
0.1152,0.7437,0.8786,0.1121,0.9279,0.9299,0.1514,0.8694,0.8655,0.0219,0.8288,0.9181,1,0,0,1,0,0,1,0,0,1,0
0.0596,0.8451,0.9884,0.081,0.6981,0.9533,0.0695,0.6574,0.8559,0.1411,0.7353,0.9179,1,0,0,1,0,0,1,0,0,1,0
0.0992,0.796,0.8758,0.1122,0.6293,0.9268,0.053,0.8022,0.9148,0.0714,0.8236,0.8715,1,0,0,1,0,0,1,0,0,1,0
0.0981,0.8931,0.9574,0.0748,0.8317,0.8925,0.1147,0.8076,0.8362,0.0199,0.8359,0.8675,1,0,0,1,0,0,1,0,0,1,0
0.1,0.8527,0.9478,0.1214,0.7419,0.9136,0.1156,0.7564,0.865,0.1374,0.9795,0.8955,1,0,0,1,0,0,1,0,0,1,0
0.0873,0.676,0.9297,0.0276,0.8031,0.8454,0.0882,0.8691,0.8795,0.1428,0.8683,0.9246,1,0,0,1,0,0,1,0,0,1,0
0.1438,0.6,0.8951,0.1438,0.8089,0.9757,0.1,0.815,0.8724,0.1193,0.7254,0.9533,1,0,0,1,0,0,1,0,0,1,0
0.025,0.8432,0.8988,0.1054,0.8291,0.8773,0.074,0.7215,0.9333,0.0783,0.8,0.8927,1,0,0,1,0,0,1,0,0,1,0
0.1171,0.7193,0.8599,0.1234,0.7088,0.8982,0.029,0.7286,0.8431,0.083,0.8158,0.9437,1,0,0,1,0,0,1,0,0,1,0
0.1358,0.8726,0.8585,0.0739,0.8732,0.8476,0.0886,0.7985,0.9452,0.124,0.8233,0.8366,1,0,0,1,0,0,1,0,0,1,0
0.1292,0.9266,0.9251,0.0502,0.8196,0.9516,0.1344,0.7228,0.8475,0.0936,0.8771,0.8,1,0,0,1,0,0,1,0,0,1,0
0.1231,0.7217,0.9347,0.0488,0.8098,0.9233,0.078,0.7984,0.8802,0.1127,0.8161,0.9677,1,0,0,1,0,0,1,0,0,1,0
0.1016,0.8806,0.9829,0.0226,0.7336,0.8696,0.0677,0.7596,0.8972,0.1292,0.731,0.855,1,0,0,1,0,0,1,0,0,1,0
0.1271,0.8127,0.8762,0.1054,0.888,0.9972,0.1361,0.8138,0.8881,0.113,0.8867,0.9091,1,0,0,1,0,0,1,0,0,1,0
0.1228,0.753,0.9235,0.0399,0.799,0.8603,0.0644,0.7529,0.8275,0.1674,0.8729,0.9387,1,0,0,1,0,0,1,0,0,1,0
0.0898,0.9259,0.961,0.1473,0.795,0.9731,0.0616,0.8092,0.9521,0.1151,0.7731,0.9209,1,0,0,1,0,0,1,0,0,1,0
0.0849,0.7587,0.9857,0.0768,0.8199,0.9112,0.0715,0.7127,0.8908,0.0455,0.9103,0.8505,1,0,0,1,0,0,1,0,0,1,0
0.0882,0.8982,0.8702,0.1503,0.785,0.9485,0.03,0.9184,0.9315,0.0957,0.8236,0.8997,1,0,0,1,0,0,1,0,0,1,0
0.041,0.9267,0.8387,0.0978,0.8077,0.9343,0.0871,0.861,0.9147,0.0724,0.7609,0.8924,1,0,0,1,0,0,1,0,0,1,0
0.0906,0.6329,0.8915,0.0589,0.7945,0.8832,0.191,0.9315,0.8783,0.098,0.7017,0.9248,1,0,0,1,0,0,1,0,0,1,0
0.1047,1,0.9197,0.1044,0.7969,0.9191,0.0997,0.8468,0.8712,0.0643,0.8579,0.9034,1,0,0,1,0,0,1,0,0,1,0
0.1126,0.9085,0.8871,0.1633,0.8976,0.9127,0.1258,0.8246,0.9139,0.0998,0.8882,0.8125,1,0,0,1,0,0,1,0,0,1,0
0.1577,0.884,0.9329,0.0842,0.8246,0.863,0.1085,0.7724,0.88,0.1088,0.6574,0.9027,1,0,0,1,0,0,1,0,0,1,0
0.086,0.7386,0.8434,0.0875,0.6642,0.8406,0.178,0.779,0.929,0.1261,0.8197,0.9046,1,0,0,1,0,0,1,0,0,1,0
0.1249,0.7794,0.9457,0.1159,0.913,0.9151,0.1545,0.8641,0.9231,0.0908,0.8848,0.8781,1,0,0,1,0,0,1,0,0,1,0
0.132,0.6903,0.9392,0.1197,0.795,0.8679,0.089,0.7935,0.8467,0.0897,0.8518,0.971,1,0,0,1,0,0,1,0,0,1,0
0.1376,0.6986,0.9197,0.0828,0.9115,0.9234,0.0865,0.8367,0.8214,0.1164,0.9129,0.8981,1,0,0,1,0,0,1,0,0,1,0
0.0603,0.7284,0.9503,0.1241,0.7485,0.8812,0.1192,0.7949,0.9282,0.1639,0.7333,0.8814,1,0,0,1,0,0,1,0,0,1,0
0.1085,0.8471,0.9238,0.0714,0.6017,0.8904,0.0819,0.9261,0.8917,0.1021,0.8382,0.8864,1,0,0,1,0,0,1,0,0,1,0
0.1095,0.9474,0.9182,0.094,0.832,0.9153,0.0818,0.7964,0.9151,0.1689,0.7531,0.8749,1,0,0,1,0,0,1,0,0,1,0
0.0597,0.9078,0.8433,0.1457,0.7641,0.9393,0.1337,0.7255,0.8873,0.0797,0.781,0.8885,1,0,0,1,0,0,1,0,0,1,0
0.0703,0.7607,0.8632,0.1376,0.7397,0.8339,0.0522,0.6276,0.8757,0.1482,0.8014,0.9833,1,0,0,1,0,0,1,0,0,1,0
0.1433,0.6258,0.8421,0.1595,0.741,0.8763,0.1372,0.8599,0.8522,0.1706,0.8637,0.8322,1,0,0,1,0,0,1,0,0,1,0
0.0947,0.819,0.8407,0.1248,0.7161,0.9128,0.0706,0.7783,0.8711,0.1503,0.8641,0.8986,1,0,0,1,0,0,1,0,0,1,0
0.1156,0.7412,0.9039,0.1312,0.8514,0.9696,0.0613,0.8491,0.8972,0.1031,0.8403,0.8501,1,0,0,1,0,0,1,0,0,1,0
0.1035,0.6576,0.8909,0.0736,0.862,0.9483,0.0568,0.6305,0.9442,0.1062,0.8428,0.87,1,0,0,1,0,0,1,0,0,1,0
0.0746,0.8358,0.8873,0.1167,0.7105,0.9076,0.0514,0.6,0.9589,0.0867,0.7617,0.9351,1,0,0,1,0,0,1,0,0,1,0
0.0776,0.8465,0.9254,0.1233,0.7238,0.9078,0.1197,0.8397,0.8628,0.0938,0.8047,0.8941,1,0,0,1,0,0,1,0,0,1,0
0.1177,0.8685,0.9016,0.0937,0.7815,0.8974,0.0921,0.7002,0.8811,0.165,0.8223,0.8467,1,0,0,1,0,0,1,0,0,1,0
0.062,0.7787,0.8993,0.1624,0.7331,0.9305,0.1341,0.8354,0.8418,0.1138,0.8722,0.9255,1,0,0,1,0,0,1,0,0,1,0
0.1312,0.7666,0.918,0.1561,0.6658,0.8976,0.0993,0.6596,0.9239,0.0592,0.8751,0.924,1,0,0,1,0,0,1,0,0,1,0
0.1228,0.7835,0.8791,0.0855,0.8577,0.8599,0.0509,0.7709,0.8859,0.1201,0.7033,0.8796,1,0,0,1,0,0,1,0,0,1,0
0.0671,0.7861,0.8578,0.055,0.8537,0.8783,0.088,0.8364,0.946,0.1099,0.8261,0.9931,1,0,0,1,0,0,1,0,0,1,0
0.0894,0.8174,0.8981,0.0372,0.8026,0.8961,0.155,0.6948,0.9159,0.1057,0.7815,0.9074,1,0,0,1,0,0,1,0,0,1,0
0.0525,0.9347,0.88,0.1056,0.8691,0.8,0.0934,0.992,0.913,0.0981,0.6507,0.9536,1,0,0,1,0,0,1,0,0,1,0
0.0119,0.8096,0.9651,0.0653,0.7625,0.8455,0.0759,0.7354,0.8909,0.1328,0.7032,0.887,1,0,0,1,0,0,1,0,0,1,0
0.1395,0.8521,0.8904,0.0738,0.8154,0.8796,0.1274,0.9883,0.8491,0.1237,0.8829,0.9084,1,0,0,1,0,0,1,0,0,1,0
0.0793,0.9664,0.8615,0.1478,0.8393,0.9065,0.1232,0.6,0.9636,0.0745,0.8019,0.9152,1,0,0,1,0,0,1,0,0,1,0
0.1131,0.7729,0.8939,0.0641,0.8214,0.8475,0.1664,0.9509,0.9113,0.0977,0.7177,0.929,1,0,0,1,0,0,1,0,0,1,0
0.1094,0.8584,0.9673,0.113,0.7296,0.8416,0.0892,0.8231,0.9592,0.108,0.7979,0.8027,1,0,0,1,0,0,1,0,0,1,0
0.1009,0.8235,0.9622,0.0753,0.7412,0.9632,0.0979,0.7979,0.8705,0.0756,0.8704,0.9315,1,0,0,1,0,0,1,0,0,1,0
0.0598,0.7321,0.858,0.0507,0.769,0.8756,0.0787,0.8945,0.9271,0.0747,0.8382,0.8653,1,0,0,1,0,0,1,0,0,1,0
0.0621,0.6,0.9039,0.1458,0.744,0.8216,0.0237,0.9111,0.92,0.1196,0.8916,0.8913,1,0,0,1,0,0,1,0,0,1,0
0.085,0.6097,0.9101,0.1347,0.6743,0.9621,0.1455,0.7609,0.8829,0.0643,0.8352,0.9128,1,0,0,1,0,0,1,0,0,1,0
0.0526,0.7723,0.9899,0.1284,0.8604,0.9026,0.1699,0.7245,0.9812,0.1477,0.7878,0.8763,1,0,0,1,0,0,1,0,0,1,0
0.0578,0.7511,0.9124,0.1068,0.8423,0.9184,0.1255,0.7325,0.8541,0.2,0.775,0.934,1,0,0,1,0,0,1,0,0,1,0
0.1589,0.7673,0.9797,0.0977,0.7521,0.9036,0.0994,0.8146,0.9423,0.0678,0.8112,0.923,1,0,0,1,0,0,1,0,0,1,0
0.1022,0.6868,0.8952,0.1004,0.9186,0.8984,0.061,0.7114,0.917,0.1154,0.8738,0.927,1,0,0,1,0,0,1,0,0,1,0
0.0513,0.8182,0.8891,0.1316,0.7954,0.9199,0.0767,0.7472,0.8774,0.1812,0.7503,0.9097,1,0,0,1,0,0,1,0,0,1,0
0.0984,0.8166,0.9578,0.0999,0.9037,0.8654,0.108,0.8651,0.8417,0.0697,0.8058,0.8597,1,0,0,1,0,0,1,0,0,1,0
0.0549,0.7424,0.897,0.07,0.8855,0.9424,0.084,0.6998,0.9337,0.0652,0.9073,0.9796,1,0,0,1,0,0,1,0,0,1,0
0.046,0.8606,0.8855,0.0681,0.7728,0.8785,0.0767,0.7299,0.8199,0.1113,0.8333,0.883,1,0,0,1,0,0,1,0,0,1,0
0.0896,0.6685,0.8689,0.1586,0.7578,0.8539,0.0988,0.669,0.9105,0.0769,0.6831,0.9374,1,0,0,1,0,0,1,0,0,1,0
0.1381,0.7155,0.89,0.1046,0.8846,0.9064,0.167,0.7738,0.8988,0.1256,0.8069,0.9125,1,0,0,1,0,0,1,0,0,1,0
0.1051,0.7799,0.8833,0.0351,0.8466,0.8933,0.1446,0.7834,0.9322,0.0585,0.7335,0.9416,1,0,0,1,0,0,1,0,0,1,0
0.1263,0.6961,0.9566,0.0795,0.7414,0.9465,0.1693,0.8227,0.8996,0.0675,0.8628,0.8536,1,0,0,1,0,0,1,0,0,1,0
0.0533,0.8987,0.8661,0.0862,0.7372,0.8466,0.1035,0.7782,0.8576,0.096,0.8776,0.8726,1,0,0,1,0,0,1,0,0,1,0
0.0816,0.9196,0.9066,0.1213,0.8875,0.8738,0.0977,0.8759,0.9048,0.1766,0.7923,0.9309,1,0,0,1,0,0,1,0,0,1,0
0.0895,0.8189,0.8981,0.1598,0.7602,0.9225,0.1679,0.8754,0.8608,0.1455,0.8153,0.9425,1,0,0,1,0,0,1,0,0,1,0
0.0515,0.6877,0.8,0.1544,0.7474,0.9213,0.1325,0.7172,0.9544,0.1329,0.7934,0.8702,1,0,0,1,0,0,1,0,0,1,0
0.0472,0.8527,0.9403,0.0974,0.7972,0.9192,0.0589,0.8276,0.8943,0.1902,0.9482,0.9557,1,0,0,1,0,0,1,0,0,1,0
0.1372,0.6,0.9354,0.0901,0.861,0.8767,0.1607,0.6762,0.8677,0.1123,0.8216,0.8335,1,0,0,1,0,0,1,0,0,1,0
0.1004,0.7572,0.8838,0.1194,0.7792,0.8784,0.0985,0.7887,0.9127,0.088,0.7011,0.836,1,0,0,1,0,0,1,0,0,1,0
0.0742,1,0.8,0.1274,0.87,0.9392,0.111,0.7918,0.9,0.12,0.8312,0.8669,1,0,0,1,0,0,1,0,0,1,0
0.1322,0.8351,0.8613,0.1162,0.7754,0.945,0.1461,0.7813,0.8531,0.0855,0.7427,0.9568,1,0,0,1,0,0,1,0,0,1,0
0.1093,0.708,0.9222,0.1025,0.7629,0.9687,0,0.8228,0.9316,0.0955,0.7774,0.8747,1,0,0,1,0,0,1,0,0,1,0
0.0604,0.8709,0.9304,0.0716,0.7647,0.9268,0.0767,0.7762,0.97,0.1209,0.803,0.9281,1,0,0,1,0,0,1,0,0,1,0
0.1536,0.7773,0.8771,0.0682,0.6415,0.854,0.0234,0.8627,0.918,0.1314,0.8841,0.908,1,0,0,1,0,0,1,0,0,1,0
0.1116,0.8828,0.9463,0.0977,0.8797,0.8874,0.1119,0.7958,0.9534,0.0876,0.8408,0.9628,1,0,0,1,0,0,1,0,0,1,0
0.1592,0.7708,0.8877,0.0726,0.7923,0.9078,0.074,0.7358,0.8774,0.0985,0.7222,0.8249,1,0,0,1,0,0,1,0,0,1,0
0.1455,0.9074,0.9001,0.0557,0.7905,0.9366,0.0645,0.7906,0.8396,0.1623,0.8496,0.8157,1,0,0,1,0,0,1,0,0,1,0
0.0726,0.8807,0.8438,0.1078,0.727,0.8773,0.0736,0.8193,0.934,0.1171,0.8879,0.8693,1,0,0,1,0,0,1,0,0,1,0
0.0483,0.8171,0.965,0.0359,0.7977,0.9101,0.0699,0.8618,0.87,0.0804,0.7478,0.8838,1,0,0,1,0,0,1,0,0,1,0
0.0971,0.7761,0.9056,0.1019,0.8282,0.8701,0.063,0.7557,0.933,0.1004,0.9518,0.9459,1,0,0,1,0,0,1,0,0,1,0
0.0868,0.8205,0.8273,0.1375,1,0.8993,0.155,0.6825,0.8977,0.1257,0.7075,0.9381,1,0,0,1,0,0,1,0,0,1,0
0.0663,0.7847,0.8,0.0987,0.904,0.8835,0.1864,0.911,0.908,0.1186,0.8027,0.8723,1,0,0,1,0,0,1,0,0,1,0
0.1199,0.7937,0.9105,0.0697,0.8408,0.9133,0.0991,0.6651,0.9264,0.0439,0.6695,0.8488,1,0,0,1,0,0,1,0,0,1,0
0.1595,0.856,0.9048,0.0764,0.7733,0.837,0.1292,0.8673,0.8746,0.2,0.8249,0.8775,1,0,0,1,0,0,1,0,0,1,0
0.0781,0.7363,0.9133,0.0985,0.6265,0.8732,0.0939,0.7176,0.9354,0.0973,0.7457,0.8444,1,0,0,1,0,0,1,0,0,1,0
0.0661,0.7359,0.8821,0.087,0.9475,0.921,0.1642,0.8454,0.9962,0.1338,0.7839,0.9239,1,0,0,1,0,0,1,0,0,1,0
0.0901,0.7994,0.9002,0.0596,0.7077,0.9048,0.1608,0.678,0.9068,0.1404,0.7701,0.914,1,0,0,1,0,0,1,0,0,1,0
0.1265,0.7419,0.8918,0.1325,0.8393,0.8674,0.0605,0.8012,0.8929,0.0864,0.7963,0.951,1,0,0,1,0,0,1,0,0,1,0
0.0658,0.6807,0.902,0.1398,0.8612,0.9092,0.1579,0.7071,0.8813,0.0472,0.8333,0.8978,1,0,0,1,0,0,1,0,0,1,0
0.0519,0.8696,0.937,0.092,0.6986,0.9086,0.1167,0.7738,0.863,0.0677,0.7214,0.848,1,0,0,1,0,0,1,0,0,1,0
0.0952,0.7787,0.914,0.1307,0.6393,0.9088,0.1402,0.8057,0.8,0.112,0.8654,0.9062,1,0,0,1,0,0,1,0,0,1,0
0.0974,0.6747,0.8682,0.0918,0.8832,0.9114,0.146,0.7889,0.9042,0.0787,0.8438,0.8958,1,0,0,1,0,0,1,0,0,1,0
0.1194,0.7684,0.8751,0.16,0.7885,0.9363,0.1121,0.7549,0.926,0.1608,0.7686,0.8904,1,0,0,1,0,0,1,0,0,1,0
0.0762,0.7885,0.9572,0.0585,0.8815,0.8901,0.1192,0.8872,0.899,0.0917,0.9024,0.8687,1,0,0,1,0,0,1,0,0,1,0
0.094,0.6133,0.8166,0.0561,0.7331,0.8895,0.0971,0.8078,0.9141,0.1406,0.8515,0.8599,1,0,0,1,0,0,1,0,0,1,0
0.0826,0.6914,0.9013,0.1363,0.8275,0.8568,0.1204,0.8164,0.8265,0.0738,0.7895,0.84,1,0,0,1,0,0,1,0,0,1,0
0.0968,0.6547,0.8994,0.1305,0.778,0.9254,0.0685,0.8382,0.8375,0.0636,0.8336,0.8514,1,0,0,1,0,0,1,0,0,1,0
0.1614,0.8887,0.8778,0.1032,0.8049,0.8479,0.0549,0.653,0.9155,0.0784,0.8512,0.8775,1,0,0,1,0,0,1,0,0,1,0
0.0757,0.7886,0.8535,0.1334,0.8629,0.8474,0.0965,0.8175,0.8182,0.1051,0.811,0.8556,1,0,0,1,0,0,1,0,0,1,0
0.0461,0.889,0.904,0.1692,0.8097,0.9656,0.0772,0.8048,0.9466,0.0869,0.8311,0.9518,1,0,0,1,0,0,1,0,0,1,0
0.1188,0.8447,0.9191,0.0785,0.6884,0.8988,0.0984,0.877,0.9261,0.1221,0.7783,0.883,1,0,0,1,0,0,1,0,0,1,0
0.0639,0.8383,0.971,0.0659,0.7492,0.901,0.1149,0.8362,0.8976,0.1257,0.7767,0.8806,1,0,0,1,0,0,1,0,0,1,0
0.1014,0.7456,0.8812,0.1926,0.9475,0.8699,0.1248,0.6999,0.8516,0.0765,0.7478,0.8955,1,0,0,1,0,0,1,0,0,1,0
0.0749,0.8228,0.863,0.0791,0.7881,0.9026,0.0503,0.7898,0.9084,0.0777,0.7593,0.951,1,0,0,1,0,0,1,0,0,1,0
0.1214,0.6934,0.9001,0.0059,0.785,0.9174,0.1049,0.7664,0.8967,0.087,0.7045,0.8938,1,0,0,1,0,0,1,0,0,1,0
0.1221,0.7421,0.9255,0.1188,0.8124,0.9552,0.0913,0.8464,0.8942,0.1002,0.829,0.9258,1,0,0,1,0,0,1,0,0,1,0
0.0919,0.7469,0.8372,0.0566,0.9483,0.9246,0.0564,0.7706,0.8884,0.1192,0.7839,0.8409,1,0,0,1,0,0,1,0,0,1,0
0.0178,0.8159,0.928,0.0888,0.6177,0.9053,0.1099,0.7926,0.8848,0.0988,0.7905,0.8801,1,0,0,1,0,0,1,0,0,1,0
0.1053,0.6564,0.939,0.0702,0.7467,0.8998,0.1316,0.7449,0.9226,0.0814,0.9223,0.8427,1,0,0,1,0,0,1,0,0,1,0
0.1637,0.689,0.8972,0.0885,0.6581,0.9473,0.1503,0.8049,0.8821,0.0735,0.8609,0.8949,1,0,0,1,0,0,1,0,0,1,0
0.1407,0.8158,0.8987,0.1328,0.8046,0.9198,0.1745,0.8155,0.9262,0.0274,0.9003,0.9037,1,0,0,1,0,0,1,0,0,1,0
0.0368,0.9175,0.9121,0.1248,0.7625,0.9214,0.0948,0.8537,0.9241,0.1,0.7504,0.9476,1,0,0,1,0,0,1,0,0,1,0
0.0969,0.8293,0.8737,0.0773,0.8729,0.8803,0.1298,0.7961,0.944,0.0742,0.7593,0.9167,1,0,0,1,0,0,1,0,0,1,0
